calculation_name,geometry_type,distance,charge,multiplicity,method,basis,total_energy_hartree,relative_energy_ev,normal_termination,optimization_converged,has_imaginary_frequencies,n_imaginary_frequencies,lowest_frequency_cm-1,is_true_minimum,xyz_file,output_file
B6_random_3d_seed1000_d2.50_q0_m3_R2SCAN-3C,random_3d_seed1000,2.5,0,3,R2SCAN-3C,,-148.743347149551,0.00000000,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d2.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1000_d3.00_q0_m3_R2SCAN-3C,random_3d_seed1000,3.0,0,3,R2SCAN-3C,,-148.743346682833,0.00001270,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d3.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1000_d2.20_q0_m3_R2SCAN-3C,random_3d_seed1000,2.2,0,3,R2SCAN-3C,,-148.743344753439,0.00006520,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d2.20_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1002_d3.50_q0_m3_R2SCAN-3C,random_3d_seed1002,3.5,0,3,R2SCAN-3C,,-148.743339893109,0.00019746,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d3.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1004_d1.60_q0_m1_R2SCAN-3C,random_3d_seed1004,1.6,0,1,R2SCAN-3C,,-148.737100311600,0.16998512,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d1.60_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1003_d2.50_q0_m1_R2SCAN-3C,random_3d_seed1003,2.5,0,1,R2SCAN-3C,,-148.737099279024,0.17001322,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d2.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d1.80_q0_m1_R2SCAN-3C,random_3d_seed1004,1.8,0,1,R2SCAN-3C,,-148.737098991816,0.17002103,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d1.80_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d2.20_q0_m1_R2SCAN-3C,random_3d_seed1004,2.2,0,1,R2SCAN-3C,,-148.737098042138,0.17004688,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.20_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.20_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d2.50_q0_m1_R2SCAN-3C,random_3d_seed1004,2.5,0,1,R2SCAN-3C,,-148.737096855554,0.17007916,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d3.00_q0_m1_R2SCAN-3C,random_3d_seed1004,3.0,0,1,R2SCAN-3C,,-148.737094395938,0.17014609,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d3.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d2.00_q0_m1_R2SCAN-3C,random_3d_seed1004,2.0,0,1,R2SCAN-3C,,-148.737094192174,0.17015164,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1003_d3.00_q0_m1_R2SCAN-3C,random_3d_seed1003,3.0,0,1,R2SCAN-3C,,-148.737092984657,0.17018450,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d3.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d1.60_q0_m1_R2SCAN-3C,random_3d_seed1002,1.6,0,1,R2SCAN-3C,,-148.737088642659,0.17030265,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d1.60_q0_m1_R2SCAN-3C.out
B6_trigonal_prism_d2.50_q0_m1_R2SCAN-3C,trigonal_prism,2.5,0,1,R2SCAN-3C,,-148.737087566006,0.17033195,True,True,,,,False,calculations/stage1/B6_trigonal_prism_d2.50_q0_m1_R2SCAN-3C/B6_trigonal_prism_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_trigonal_prism_d2.50_q0_m1_R2SCAN-3C/B6_trigonal_prism_d2.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d2.20_q0_m1_R2SCAN-3C,random_3d_seed1002,2.2,0,1,R2SCAN-3C,,-148.737084947026,0.17040321,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.20_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.20_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d2.50_q0_m1_R2SCAN-3C,random_3d_seed1002,2.5,0,1,R2SCAN-3C,,-148.737084135424,0.17042530,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d1.80_q0_m1_R2SCAN-3C,random_3d_seed1002,1.8,0,1,R2SCAN-3C,,-148.737083075428,0.17045414,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d1.80_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d3.50_q0_m3_R2SCAN-3C,random_3d_seed1000,3.5,0,3,R2SCAN-3C,,-148.728605547189,0.40113944,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d3.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1004_d3.50_q0_m1_R2SCAN-3C,random_3d_seed1004,3.5,0,1,R2SCAN-3C,,-148.717732891470,0.69699947,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d3.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d3.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d1.60_q0_m1_R2SCAN-3C,random_3d_seed1000,1.6,0,1,R2SCAN-3C,,-148.717727302807,0.69715155,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d1.60_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d1.80_q0_m1_R2SCAN-3C,random_3d_seed1000,1.8,0,1,R2SCAN-3C,,-148.717726881025,0.69716302,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d1.80_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d3.50_q0_m1_R2SCAN-3C,random_3d_seed1000,3.5,0,1,R2SCAN-3C,,-148.717726329973,0.69717802,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d3.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d3.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d2.50_q0_m1_R2SCAN-3C,random_3d_seed1000,2.5,0,1,R2SCAN-3C,,-148.717725659501,0.69719626,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d2.00_q0_m1_R2SCAN-3C,random_3d_seed1002,2.0,0,1,R2SCAN-3C,,-148.717725384705,0.69720374,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d3.00_q0_m1_R2SCAN-3C,random_3d_seed1002,3.0,0,1,R2SCAN-3C,,-148.717723950946,0.69724275,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d3.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d2.20_q0_m1_R2SCAN-3C,random_3d_seed1000,2.2,0,1,R2SCAN-3C,,-148.717723858420,0.69724527,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.20_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.20_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d2.00_q0_m1_R2SCAN-3C,random_3d_seed1000,2.0,0,1,R2SCAN-3C,,-148.717723740349,0.69724848,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d3.00_q0_m1_R2SCAN-3C,random_3d_seed1000,3.0,0,1,R2SCAN-3C,,-148.717723380293,0.69725828,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d3.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d3.50_q0_m1_R2SCAN-3C,random_3d_seed1002,3.5,0,1,R2SCAN-3C,,-148.717723248983,0.69726186,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d3.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d3.50_q0_m1_R2SCAN-3C.out
