calculation_name,geometry_type,distance,charge,multiplicity,method,basis,total_energy_hartree,relative_energy_ev,normal_termination,optimization_converged,has_imaginary_frequencies,n_imaginary_frequencies,lowest_frequency_cm-1,is_true_minimum,xyz_file,output_file
B6_random_3d_seed1000_d2.50_q0_m3_R2SCAN-3C,random_3d_seed1000,2.5,0,3,R2SCAN-3C,,-148.743347149551,0.00000000,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d2.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1000_d3.00_q0_m3_R2SCAN-3C,random_3d_seed1000,3.0,0,3,R2SCAN-3C,,-148.743346682833,0.00001270,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d3.00_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d3.00_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1000_d2.20_q0_m3_R2SCAN-3C,random_3d_seed1000,2.2,0,3,R2SCAN-3C,,-148.743344753439,0.00006520,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.20_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d2.20_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1002_d3.50_q0_m3_R2SCAN-3C,random_3d_seed1002,3.5,0,3,R2SCAN-3C,,-148.743339893109,0.00019746,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1002_d3.50_q0_m3_R2SCAN-3C.out
B6_planar_ring_d2.50_q0_m3_R2SCAN-3C,planar_ring,2.5,0,3,R2SCAN-3C,,-148.743337426637,0.00026457,True,True,,,,False,calculations/stage1/B6_planar_ring_d2.50_q0_m3_R2SCAN-3C/B6_planar_ring_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d2.50_q0_m3_R2SCAN-3C/B6_planar_ring_d2.50_q0_m3_R2SCAN-3C.out
B6_rhombic_planar_d1.80_q0_m3_R2SCAN-3C,rhombic_planar,1.8,0,3,R2SCAN-3C,,-148.743335807896,0.00030862,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d1.80_q0_m3_R2SCAN-3C/B6_rhombic_planar_d1.80_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d1.80_q0_m3_R2SCAN-3C/B6_rhombic_planar_d1.80_q0_m3_R2SCAN-3C.out
B6_rhombic_planar_d1.60_q0_m3_R2SCAN-3C,rhombic_planar,1.6,0,3,R2SCAN-3C,,-148.743335803665,0.00030874,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d1.60_q0_m3_R2SCAN-3C/B6_rhombic_planar_d1.60_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d1.60_q0_m3_R2SCAN-3C/B6_rhombic_planar_d1.60_q0_m3_R2SCAN-3C.out
B6_rhombic_planar_d3.50_q0_m3_R2SCAN-3C,rhombic_planar,3.5,0,3,R2SCAN-3C,,-148.743335803571,0.00030874,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d3.50_q0_m3_R2SCAN-3C/B6_rhombic_planar_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d3.50_q0_m3_R2SCAN-3C/B6_rhombic_planar_d3.50_q0_m3_R2SCAN-3C.out
B6_rhombic_planar_d2.50_q0_m3_R2SCAN-3C,rhombic_planar,2.5,0,3,R2SCAN-3C,,-148.743335793150,0.00030902,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d2.50_q0_m3_R2SCAN-3C/B6_rhombic_planar_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d2.50_q0_m3_R2SCAN-3C/B6_rhombic_planar_d2.50_q0_m3_R2SCAN-3C.out
B6_rhombic_planar_d3.00_q0_m3_R2SCAN-3C,rhombic_planar,3.0,0,3,R2SCAN-3C,,-148.743335774217,0.00030954,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d3.00_q0_m3_R2SCAN-3C/B6_rhombic_planar_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d3.00_q0_m3_R2SCAN-3C/B6_rhombic_planar_d3.00_q0_m3_R2SCAN-3C.out
B6_planar_ring_d2.00_q0_m3_R2SCAN-3C,planar_ring,2.0,0,3,R2SCAN-3C,,-148.737786652367,0.15130884,True,True,,,,False,calculations/stage1/B6_planar_ring_d2.00_q0_m3_R2SCAN-3C/B6_planar_ring_d2.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d2.00_q0_m3_R2SCAN-3C/B6_planar_ring_d2.00_q0_m3_R2SCAN-3C.out
B6_planar_ring_d2.20_q0_m3_R2SCAN-3C,planar_ring,2.2,0,3,R2SCAN-3C,,-148.737786574223,0.15131096,True,True,,,,False,calculations/stage1/B6_planar_ring_d2.20_q0_m3_R2SCAN-3C/B6_planar_ring_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d2.20_q0_m3_R2SCAN-3C/B6_planar_ring_d2.20_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1004_d1.60_q0_m1_R2SCAN-3C,random_3d_seed1004,1.6,0,1,R2SCAN-3C,,-148.737100311600,0.16998512,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d1.60_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1003_d2.50_q0_m1_R2SCAN-3C,random_3d_seed1003,2.5,0,1,R2SCAN-3C,,-148.737099279024,0.17001322,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d2.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d1.80_q0_m1_R2SCAN-3C,random_3d_seed1004,1.8,0,1,R2SCAN-3C,,-148.737098991816,0.17002103,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d1.80_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d2.20_q0_m1_R2SCAN-3C,random_3d_seed1004,2.2,0,1,R2SCAN-3C,,-148.737098042138,0.17004688,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.20_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.20_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d2.50_q0_m1_R2SCAN-3C,random_3d_seed1004,2.5,0,1,R2SCAN-3C,,-148.737096855554,0.17007916,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d3.00_q0_m1_R2SCAN-3C,random_3d_seed1004,3.0,0,1,R2SCAN-3C,,-148.737094395938,0.17014609,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d3.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1004_d2.00_q0_m1_R2SCAN-3C,random_3d_seed1004,2.0,0,1,R2SCAN-3C,,-148.737094192174,0.17015164,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d2.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1003_d3.00_q0_m1_R2SCAN-3C,random_3d_seed1003,3.0,0,1,R2SCAN-3C,,-148.737092984657,0.17018450,True,True,,,,False,calculations/stage1/B6_random_3d_seed1003_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1003_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1003_d3.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d1.60_q0_m1_R2SCAN-3C,random_3d_seed1002,1.6,0,1,R2SCAN-3C,,-148.737088642659,0.17030265,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d1.60_q0_m1_R2SCAN-3C.out
B6_trigonal_prism_d2.50_q0_m1_R2SCAN-3C,trigonal_prism,2.5,0,1,R2SCAN-3C,,-148.737087566006,0.17033195,True,True,,,,False,calculations/stage1/B6_trigonal_prism_d2.50_q0_m1_R2SCAN-3C/B6_trigonal_prism_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_trigonal_prism_d2.50_q0_m1_R2SCAN-3C/B6_trigonal_prism_d2.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d2.20_q0_m1_R2SCAN-3C,random_3d_seed1002,2.2,0,1,R2SCAN-3C,,-148.737084947026,0.17040321,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.20_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.20_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d2.50_q0_m1_R2SCAN-3C,random_3d_seed1002,2.5,0,1,R2SCAN-3C,,-148.737084135424,0.17042530,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d1.80_q0_m1_R2SCAN-3C,random_3d_seed1002,1.8,0,1,R2SCAN-3C,,-148.737083075428,0.17045414,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d1.80_q0_m1_R2SCAN-3C.out
B6_rectangular_planar_d3.00_q0_m3_R2SCAN-3C,rectangular_planar,3.0,0,3,R2SCAN-3C,,-148.728610602439,0.40100188,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d3.00_q0_m3_R2SCAN-3C/B6_rectangular_planar_d3.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d3.00_q0_m3_R2SCAN-3C/B6_rectangular_planar_d3.00_q0_m3_R2SCAN-3C.out
B6_rectangular_planar_d2.20_q0_m3_R2SCAN-3C,rectangular_planar,2.2,0,3,R2SCAN-3C,,-148.728610193121,0.40101301,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d2.20_q0_m3_R2SCAN-3C/B6_rectangular_planar_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d2.20_q0_m3_R2SCAN-3C/B6_rectangular_planar_d2.20_q0_m3_R2SCAN-3C.out
B6_rectangular_planar_d2.50_q0_m3_R2SCAN-3C,rectangular_planar,2.5,0,3,R2SCAN-3C,,-148.728609378006,0.40103519,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d2.50_q0_m3_R2SCAN-3C/B6_rectangular_planar_d2.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d2.50_q0_m3_R2SCAN-3C/B6_rectangular_planar_d2.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1000_d3.50_q0_m3_R2SCAN-3C,random_3d_seed1000,3.5,0,3,R2SCAN-3C,,-148.728605547189,0.40113944,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d3.50_q0_m3_R2SCAN-3C/B6_random_3d_seed1000_d3.50_q0_m3_R2SCAN-3C.out
B6_rectangular_planar_d3.50_q0_m3_R2SCAN-3C,rectangular_planar,3.5,0,3,R2SCAN-3C,,-148.727967374712,0.41850499,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d3.50_q0_m3_R2SCAN-3C/B6_rectangular_planar_d3.50_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d3.50_q0_m3_R2SCAN-3C/B6_rectangular_planar_d3.50_q0_m3_R2SCAN-3C.out
B6_random_3d_seed1004_d3.50_q0_m1_R2SCAN-3C,random_3d_seed1004,3.5,0,1,R2SCAN-3C,,-148.717732891470,0.69699947,True,True,,,,False,calculations/stage1/B6_random_3d_seed1004_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d3.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1004_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1004_d3.50_q0_m1_R2SCAN-3C.out
B6_planar_ring_d3.50_q0_m1_R2SCAN-3C,planar_ring,3.5,0,1,R2SCAN-3C,,-148.717730320569,0.69706943,True,True,,,,False,calculations/stage1/B6_planar_ring_d3.50_q0_m1_R2SCAN-3C/B6_planar_ring_d3.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d3.50_q0_m1_R2SCAN-3C/B6_planar_ring_d3.50_q0_m1_R2SCAN-3C.out
B6_rectangular_planar_d3.50_q0_m1_R2SCAN-3C,rectangular_planar,3.5,0,1,R2SCAN-3C,,-148.717729552028,0.69709034,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d3.50_q0_m1_R2SCAN-3C/B6_rectangular_planar_d3.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d3.50_q0_m1_R2SCAN-3C/B6_rectangular_planar_d3.50_q0_m1_R2SCAN-3C.out
B6_rectangular_planar_d2.50_q0_m1_R2SCAN-3C,rectangular_planar,2.5,0,1,R2SCAN-3C,,-148.717729484779,0.69709217,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d2.50_q0_m1_R2SCAN-3C/B6_rectangular_planar_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d2.50_q0_m1_R2SCAN-3C/B6_rectangular_planar_d2.50_q0_m1_R2SCAN-3C.out
B6_rectangular_planar_d3.00_q0_m1_R2SCAN-3C,rectangular_planar,3.0,0,1,R2SCAN-3C,,-148.717729427352,0.69709373,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d3.00_q0_m1_R2SCAN-3C/B6_rectangular_planar_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d3.00_q0_m1_R2SCAN-3C/B6_rectangular_planar_d3.00_q0_m1_R2SCAN-3C.out
B6_rectangular_planar_d2.20_q0_m1_R2SCAN-3C,rectangular_planar,2.2,0,1,R2SCAN-3C,,-148.717729300326,0.69709719,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d2.20_q0_m1_R2SCAN-3C/B6_rectangular_planar_d2.20_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d2.20_q0_m1_R2SCAN-3C/B6_rectangular_planar_d2.20_q0_m1_R2SCAN-3C.out
B6_rectangular_planar_d2.00_q0_m1_R2SCAN-3C,rectangular_planar,2.0,0,1,R2SCAN-3C,,-148.717728337008,0.69712340,True,True,,,,False,calculations/stage1/B6_rectangular_planar_d2.00_q0_m1_R2SCAN-3C/B6_rectangular_planar_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rectangular_planar_d2.00_q0_m1_R2SCAN-3C/B6_rectangular_planar_d2.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d1.60_q0_m1_R2SCAN-3C,random_3d_seed1000,1.6,0,1,R2SCAN-3C,,-148.717727302807,0.69715155,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d1.60_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d1.60_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d1.60_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d1.80_q0_m1_R2SCAN-3C,random_3d_seed1000,1.8,0,1,R2SCAN-3C,,-148.717726881025,0.69716302,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d1.80_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d1.80_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d3.50_q0_m1_R2SCAN-3C,random_3d_seed1000,3.5,0,1,R2SCAN-3C,,-148.717726329973,0.69717802,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d3.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d3.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d2.50_q0_m1_R2SCAN-3C,random_3d_seed1000,2.5,0,1,R2SCAN-3C,,-148.717725659501,0.69719626,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.50_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d2.00_q0_m1_R2SCAN-3C,random_3d_seed1002,2.0,0,1,R2SCAN-3C,,-148.717725384705,0.69720374,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d2.00_q0_m1_R2SCAN-3C.out
B6_planar_ring_d2.20_q0_m1_R2SCAN-3C,planar_ring,2.2,0,1,R2SCAN-3C,,-148.717725000077,0.69721421,True,True,,,,False,calculations/stage1/B6_planar_ring_d2.20_q0_m1_R2SCAN-3C/B6_planar_ring_d2.20_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d2.20_q0_m1_R2SCAN-3C/B6_planar_ring_d2.20_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d3.00_q0_m1_R2SCAN-3C,random_3d_seed1002,3.0,0,1,R2SCAN-3C,,-148.717723950946,0.69724275,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d3.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d2.20_q0_m1_R2SCAN-3C,random_3d_seed1000,2.2,0,1,R2SCAN-3C,,-148.717723858420,0.69724527,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.20_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.20_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.20_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d2.00_q0_m1_R2SCAN-3C,random_3d_seed1000,2.0,0,1,R2SCAN-3C,,-148.717723740349,0.69724848,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d2.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d2.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1000_d3.00_q0_m1_R2SCAN-3C,random_3d_seed1000,3.0,0,1,R2SCAN-3C,,-148.717723380293,0.69725828,True,True,,,,False,calculations/stage1/B6_random_3d_seed1000_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1000_d3.00_q0_m1_R2SCAN-3C/B6_random_3d_seed1000_d3.00_q0_m1_R2SCAN-3C.out
B6_random_3d_seed1002_d3.50_q0_m1_R2SCAN-3C,random_3d_seed1002,3.5,0,1,R2SCAN-3C,,-148.717723248983,0.69726186,True,True,,,,False,calculations/stage1/B6_random_3d_seed1002_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d3.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_random_3d_seed1002_d3.50_q0_m1_R2SCAN-3C/B6_random_3d_seed1002_d3.50_q0_m1_R2SCAN-3C.out
B6_trigonal_prism_d3.00_q0_m1_R2SCAN-3C,trigonal_prism,3.0,0,1,R2SCAN-3C,,-148.717723234859,0.69726224,True,True,,,,False,calculations/stage1/B6_trigonal_prism_d3.00_q0_m1_R2SCAN-3C/B6_trigonal_prism_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_trigonal_prism_d3.00_q0_m1_R2SCAN-3C/B6_trigonal_prism_d3.00_q0_m1_R2SCAN-3C.out
B6_rhombic_planar_d2.00_q0_m3_R2SCAN-3C,rhombic_planar,2.0,0,3,R2SCAN-3C,,-148.716880513253,0.72019386,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d2.00_q0_m3_R2SCAN-3C/B6_rhombic_planar_d2.00_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d2.00_q0_m3_R2SCAN-3C/B6_rhombic_planar_d2.00_q0_m3_R2SCAN-3C.out
B6_rhombic_planar_d2.20_q0_m3_R2SCAN-3C,rhombic_planar,2.2,0,3,R2SCAN-3C,,-148.716880506083,0.72019406,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d2.20_q0_m3_R2SCAN-3C/B6_rhombic_planar_d2.20_q0_m3_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d2.20_q0_m3_R2SCAN-3C/B6_rhombic_planar_d2.20_q0_m3_R2SCAN-3C.out
B6_planar_ring_d2.50_q0_m1_R2SCAN-3C,planar_ring,2.5,0,1,R2SCAN-3C,,-148.711188098782,0.87509235,True,True,,,,False,calculations/stage1/B6_planar_ring_d2.50_q0_m1_R2SCAN-3C/B6_planar_ring_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_planar_ring_d2.50_q0_m1_R2SCAN-3C/B6_planar_ring_d2.50_q0_m1_R2SCAN-3C.out
B6_rhombic_planar_d2.50_q0_m1_R2SCAN-3C,rhombic_planar,2.5,0,1,R2SCAN-3C,,-148.710631038120,0.89025074,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d2.50_q0_m1_R2SCAN-3C/B6_rhombic_planar_d2.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d2.50_q0_m1_R2SCAN-3C/B6_rhombic_planar_d2.50_q0_m1_R2SCAN-3C.out
B6_rhombic_planar_d3.50_q0_m1_R2SCAN-3C,rhombic_planar,3.5,0,1,R2SCAN-3C,,-148.710631016831,0.89025132,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d3.50_q0_m1_R2SCAN-3C/B6_rhombic_planar_d3.50_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d3.50_q0_m1_R2SCAN-3C/B6_rhombic_planar_d3.50_q0_m1_R2SCAN-3C.out
B6_rhombic_planar_d3.00_q0_m1_R2SCAN-3C,rhombic_planar,3.0,0,1,R2SCAN-3C,,-148.710630958267,0.89025292,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d3.00_q0_m1_R2SCAN-3C/B6_rhombic_planar_d3.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d3.00_q0_m1_R2SCAN-3C/B6_rhombic_planar_d3.00_q0_m1_R2SCAN-3C.out
B6_rhombic_planar_d1.80_q0_m1_R2SCAN-3C,rhombic_planar,1.8,0,1,R2SCAN-3C,,-148.710630945905,0.89025325,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d1.80_q0_m1_R2SCAN-3C/B6_rhombic_planar_d1.80_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d1.80_q0_m1_R2SCAN-3C/B6_rhombic_planar_d1.80_q0_m1_R2SCAN-3C.out
B6_rhombic_planar_d2.00_q0_m1_R2SCAN-3C,rhombic_planar,2.0,0,1,R2SCAN-3C,,-148.710630904461,0.89025438,True,True,,,,False,calculations/stage1/B6_rhombic_planar_d2.00_q0_m1_R2SCAN-3C/B6_rhombic_planar_d2.00_q0_m1_R2SCAN-3C_optimized.xyz,calculations/stage1/B6_rhombic_planar_d2.00_q0_m1_R2SCAN-3C/B6_rhombic_planar_d2.00_q0_m1_R2SCAN-3C.out
